paivamaara,otsikko,tiivistelma,kuva,id
2025-02-11T05:48:33.000Z,Venäläismediat: Koala-tankkeria siirretään,Laukansuun sataman edustalla vaurioituneena ankkurissa oleva Koala-öljytankkeri on määrä siirtää seuraavan kolmen kuukauden kuluessa.,https://img.ilcdn.fi/-dcGqJdbs0BT52hGwgZBr8-91Yw=/510x318/top/img-s3.ilcdn.fi/5c292d61d63b3a3589d1dac52a4a0c401008a8378b63f19c0512b88a62d88a42.jpg,87F4C51F26EF42A1859F5B4B7D71A729
2025-02-11T05:56:40.000Z,Donald Trumpin kommentti suomalaisen ulkonäöstä veti hiljaiseksi: ”Ei minulla ollut mitään vastausta siihen”,"Donald Trump ihasteli Anton Lundellin, 23, ulkonäköä.",https://img.ilcdn.fi/bHC1Oo0dgWd-X3s3Puz9A339UgA=/510x318/top/img-s3.ilcdn.fi/64306c6fc797017a14205515b578f581d1a78e3a3b74b578e460aa470529eeaa.jpg,F5A2FD44DCB64590B6208560F46EF73B
2025-02-11T05:57:19.000Z,Yle: Yksi Suomen rumimmista kirkoista puretaan?,Valtakunnallista mainetta nauttiva Kouvolan keskuskirkko on purku-uhan alla. Lähes 50-vuotias kirkkorakennus on ollut kuluneen talven kiinni turvallisuussyistä.,https://img.ilcdn.fi/0ljQVUvhEfbCrrztPft4AQsvSZw=/510x318/top/img-s3.ilcdn.fi/f78fe41501cb16b1f5b095b2a0dbe90c4812a5b949a616e65e95e0053a7f6340.png,889ED37056604BEAA3968BACACE77B76
2025-02-11T05:59:33.000Z,Tutkijat: Yksi vero haittaa Suomen taloutta erityisesti,Etlan tutkimus: ”Korkeat rajaveroasteet saattavat heikentää merkittävästi Suomen taloudellista toimeliaisuutta sekä julkisen talouden kestävyyttä.”,https://img.ilcdn.fi/-YJgaVzAJT_UhO4QFZYQGGOPx6o=/510x318/top/img-s3.ilcdn.fi/33e5a74dd74188465fca332d389af19801029390e190f7dee98a507ea64b21df.jpg,B1FC99A3352B449A8CDBD27A82953F07
2025-02-11T06:05:27.000Z,"Tänään selviää, miten käy salametsästyskäräjien – Oikeus ottaa kantaa kovaan vaatimukseen",Oikeus ottaa kantaa laite-etsinnällä saatujen tietojen hyödyntämiseen tiistaiaamuna.,https://img.ilcdn.fi/McWUm40vWiiHxMK6iFOjgGbR33M=/510x318/top/img-s3.ilcdn.fi/41b3d4591406cdfc398545d3093912c8d63078b4766efc5e797714e3553dac94.jpg,C1BCE34CF0A847BBB30192383918E3DC
2025-02-11T06:22:15.000Z,Katsojat huomasivat heti Ylen sarjan muutokset: ”On tainnut väki vaihtua”,Terence Hill on opittu tuntemaan vuosien saatossa isä Matteona.,https://img.ilcdn.fi/2DG7LzwHrDcq3J1kiOKDOHadOfk=/510x318/top/img-s3.ilcdn.fi/3c6f37cec9809ff5d2829bd664b209738e72ad77ed533b26adaabf0c4982dcef.jpg,699DC38CACAA49E9B10A3D75691EB219
2025-02-11T06:30:01.000Z,Lehti: Suomalaiset abit vetivät lärvit – Risto suuttui,Suomalaisnuorten villi meno Tallinnan-laivalla ihmetytti virolaista Ristoa.,https://img.ilcdn.fi/mufC3lwj8w8nmIOPOf7Z9-Tbr8s=/510x318/top/img-s3.ilcdn.fi/9bf8290bfcdb241038bea9bf49423ae4d68520ec0cf1f49398ea0160a5d3b79f.jpg,79413B9C2C1B4D1EB83A34558E9D023D
2025-02-11T06:43:37.000Z,Maritta-mummi teki pikkupojalle mahtavan lahjan – Facebook-ryhmä innostui,Maritta Lehtonen teki pojanpojalleen ihastusta herättäneen puuhaseinän. Pientä lasta viihdyttävän seinän materiaalit löytyvät monen omakotiasujan varastosta. ,https://img.ilcdn.fi/Bl3Wldp8bPBxN-5JgjaxIEGaaQw=/510x318/top/img-s3.ilcdn.fi/85f2ebbbb466b879ff1805dc42eec0c3eb6d95d84d1bf529d9acfe87b4628174.jpg,6BB0B036F7054F1DBD9B09631C37C622
2025-02-11T06:59:48.000Z,Renny Harlinin elokuvassa näytellyt Peter Tuiasosopo on kuollut ,Tuiasosopo oli kuollessaan 61-vuotias.,https://img.ilcdn.fi/Z03Olky1HAb8ZCgLzhYMpRO0jTc=/510x318/top/img-s3.ilcdn.fi/b4aff58500ce1a7d29007a14340a6a39b19821e60fb90d2c71f4b771618d2737.jpg,DCA17528076B425AA76F0AEF14A18F7C
2025-02-11T07:07:22.000Z,Mikko ja Helena Koivun kiinteistöriita päätökseen,Maanmittauslaitoksen tuoreiden tietojen mukaan Mikko Koivu omistaa nyt Turun Kakskerrassa sijaitsevat kiinteistöt. ,https://img.ilcdn.fi/l3yH5CLjx7sWu6l06lceEVwdqKM=/510x318/top/img-s3.ilcdn.fi/d815a74ca0a626889eec8ff0ddf82b0a925a33f2f8199f7c489b591e3121d2f1.jpg,6B4B87FAAF784534B344A431293963E8
